Дата замера	дата замера	Ртр МПа	Туст °С	газ м3/сут	конд-т м3/сут	вода м3/сут	ID	Куст	Группа
2023-05-19	2019-05-19	3.4	67	231600	0.452	1.522	1026	КП 16	Хаузак
2023-05-20	2019-05-20	3.4	67	232300	0.432	0.519	1026	КП 16	Хаузак
2014-12-13	2010-12-13	6.4	48.7	247620.2	0.614	0.306	17B	КП 19	Хаузак
2015-01-04	2011-01-04	6.2	48.6	239202.1	0.634	0.419	17B	КП 19	Хаузак
2015-01-29	2011-01-29	6.3	49.3	233614.3	0.557	1.088	17B	КП 19	Хаузак
2015-02-22	2011-02-22	61	48.3	235814.4	0.557	1.088	17B	КП 19	Хаузак
2015-03-01	2011-03-01	62	47.3	240051.7	0.557	1.088	17B	КП 19	Хаузак
2015-03-15	2011-03-15	62	44.8	230984.6	0.556	0.893	17B	КП 19	Хаузак
2015-03-16	2011-03-16	62	44.7	231896.6	0.632	0.878	17B	КП 19	Хаузак
2015-04-03	2011-04-03	62	45.8	232061.1	0.651	0.764	17B	КП 19	Хаузак
2015-04-04	2011-04-04	62	45.2	232202.1	0.631	0.753	17B	КП 19	Хаузак
2015-04-05	2011-04-05	62	46.8	232620.3	0.628	0.717	17B	КП 19	Хаузак
2015-04-18	2011-04-18	62	49.3	227370.4	0.485	1.013	17B	КП 19	Хаузак
2015-04-18	2011-04-18	62	50.3	227855.1	0.477	1.019	17B	КП 19	Хаузак
2015-05-08	2011-05-08	62	50.3	213618.2	0.51	0.951	17B	КП 19	Хаузак
2015-05-09	2011-05-09	62	49.5	213681	0.503	0.961	17B	КП 19	Хаузак
2015-07-06	2011-07-06	62	51.9	200398.1	0.363	0.188	17B	КП 19	Хаузак
2015-07-23	2011-07-23	62	50.2	211716.8	0.334	0.187	17B	КП 19	Хаузак
2015-07-24	2011-07-24	62	50.6	212654.2	0.432	0.215	17B	КП 19	Хаузак
2015-07-25	2011-07-25	62	50.5	212770.1	0.426	0.222	17B	КП 19	Хаузак
2015-08-14	2011-08-14	6.6	51.7	201726.2	0.801	0.093	17B	КП 19	Хаузак
2015-09-16	2011-09-16	6.1	47.9	221409.3	0.593	0.797	17B	КП 19	Хаузак
2015-09-17	2011-09-17	6.1	49.5	218340.2	0.538	0.886	17B	КП 19	Хаузак
2015-10-02	2011-10-02	6	64	203264.4	0.402	1.001	17B	КП 19	Хаузак
2015-10-27	2011-10-27	6	63	179075.4	0.218	0.938	17B	КП 19	Хаузак
2015-10-28	2011-10-28	5.9	64	182361.7	0.345	0.718	17B	КП 19	Хаузак
2015-11-01	2011-11-01	6	64	180852.8	0.412	0.207	17B	КП 19	Хаузак
2015-11-02	2011-11-02	6	64	180967.2	0.423	0.193	17B	КП 19	Хаузак
2015-11-16	2011-11-16	5.8	46.5	182831.2	0.434	1.032	17B	КП 19	Хаузак
2015-11-17	2011-11-17	5.9	45.4	181872.8	0.449	1.001	17B	КП 19	Хаузак
2015-11-18	2011-11-18	5.9	46.9	181685.1	0.44	0.998	17B	КП 19	Хаузак
2015-11-19	2011-11-19	6.1	47	181553.3	0.437	1.009	17B	КП 19	Хаузак
2015-11-20	2011-11-20	5.9	47.1	179158.5	0.438	0.989	17B	КП 19	Хаузак
2015-12-14	2011-12-14	6.6	41.3	164096	0.405	0.769	17B	КП 19	Хаузак
2015-12-15	2011-12-15	6.6	40.4	166920	0.476	0.894	17B	КП 19	Хаузак
2016-01-09	2012-01-09	6.5	38.5	164720.2	0.4	1.1	17B	КП 19	Хаузак
2016-01-10	2012-01-10	6.5	40.2	165744.1	0.4	1.1	17B	КП 19	Хаузак
2016-01-20	2012-01-20	6.5	36.4	159617.5	0.4	1.1	17B	КП 19	Хаузак
2016-01-21	2012-01-21	6.5	36.6	157481.6	0.4	1.1	17B	КП 19	Хаузак
2016-01-22	2012-01-22	6.4	39.1	157730.9	0.4	1.1	17B	КП 19	Хаузак
2016-01-23	2012-01-23	6.5	38.5	158406.9	0.4	1.1	17B	КП 19	Хаузак
2016-02-16	2012-02-16	6.6	62	118314.8	0.4	1.1	17B	КП 19	Хаузак
2016-02-17	2012-02-17	6.7	62	128647.3	0.4	1.1	17B	КП 19	Хаузак
2016-03-02	2012-03-02	6.7	37.2	157750.9	0.479	0.868	17B	КП 19	Хаузак
2016-03-03	2012-03-03	6.6	34.8	158806.1	0.464	0.975	17B	КП 19	Хаузак
2016-03-16	2012-03-16	6.6	36.2	194934.1	0.3	1.172	17B	КП 19	Хаузак
2016-03-17	2012-03-17	6.7	35	152410.2	0.47	0.887	17B	КП 19	Хаузак
2016-03-18	2012-03-18	6.7	34.1	153143.5	0.463	0.955	17B	КП 19	Хаузак
2016-04-06	2012-04-06	6.5	39.3	151350.3	2.546	1.216	17B	КП 19	Хаузак
2016-04-07	2012-04-07	6.5	40.5	156044.5	1.182	1.032	17B	КП 19	Хаузак
2016-04-19	2012-04-19	7	41.1	141422.6	0.298	0.743	17B	КП 19	Хаузак
2016-04-20	2012-04-20	6.9	41.6	143564.8	0.337	0.914	17B	КП 19	Хаузак
2016-04-21	2012-04-21	6.9	40.6	144510.1	0.362	0.892	17B	КП 19	Хаузак
2016-05-09	2012-05-09	7.1	39.7	133806.2	0	0.621	17B	КП 19	Хаузак
2016-05-10	2012-05-10	6.8	41.8	139206.6	0.261	1.299	17B	КП 19	Хаузак
2016-05-11	2012-05-11	6.8	42.2	143627.1	0.716	0.854	17B	КП 19	Хаузак
2016-05-24	2012-05-24	6.6	42.3	168630.2	0.303	0.129	17B	КП 19	Хаузак
2016-05-25	2012-05-25	6.6	42.9	167633.2	0.317	0.153	17B	КП 19	Хаузак
2016-05-26	2012-05-26	6.6	43.5	166850.2	0.313	0.16	17B	КП 19	Хаузак
2016-05-27	2012-05-27	6.7	42.2	165375.4	0.315	0.156	17B	КП 19	Хаузак
2016-06-08	2012-06-08	6.8	61	154133.7	0.307	0.532	17B	КП 19	Хаузак
2016-06-09	2012-06-09	7.2	67	148346.9	0.324	0.381	17B	КП 19	Хаузак
2016-06-10	2012-06-10	7.2	67	146277	0.327	0.356	17B	КП 19	Хаузак
2016-06-22	2012-06-22	6.5	44.9	190227.9	0.199	0.589	17B	КП 19	Хаузак
2016-07-03	2012-07-03	7.2	42.2	106232.6	0.294	0.508	17B	КП 19	Хаузак
2016-07-04	2012-07-04	7.2	42.3	126438	0.331	0.609	17B	КП 19	Хаузак
2016-07-17	2012-07-17	6.9	44.1	153046.2	0.094	0.471	17B	КП 19	Хаузак
2016-07-18	2012-07-18	7	44.2	151341.2	0.233	0.442	17B	КП 19	Хаузак
2016-08-01	2012-08-01	8	61	65725.5	0	0	17B	КП 19	Хаузак
2016-08-02	2012-08-02	9.1	59	81978.3	0	0	17B	КП 19	Хаузак
2016-08-17	2012-08-17	7.9	38.5	122443.1	0.066	0.296	17B	КП 19	Хаузак
2016-08-18	2012-08-18	7.9	39.2	122978.7	0.239	0.444	17B	КП 19	Хаузак
2016-08-19	2012-08-19	7.9	38.5	123353.5	0.262	0.508	17B	КП 19	Хаузак
2016-09-02	2012-09-02	7.5	39.3	118365.8	0.378	0.204	17B	КП 19	Хаузак
2016-09-03	2012-09-03	7.4	38.3	118191.2	0.356	0.222	17B	КП 19	Хаузак
2016-09-16	2012-09-16	7.1	38	127019.2	0.206	0.825	17B	КП 19	Хаузак
2016-09-17	2012-09-17	7.1	38.8	128062	0.299	0.372	17B	КП 19	Хаузак
2016-09-18	2012-09-18	7.1	39.4	127447.9	0.31	0.354	17B	КП 19	Хаузак
2016-10-01	2012-10-01	7.6	54	108317.8	0.235	0.318	17B	КП 19	Хаузак
2016-10-02	2012-10-02	7.6	54	107764.6	0.291	0.362	17B	КП 19	Хаузак
2016-10-22	2012-10-22	7.5	34.4	107490	0.001	0.365	17B	КП 19	Хаузак
2016-10-23	2012-10-23	7.5	33.7	107176.8	0.038	0.338	17B	КП 19	Хаузак
2016-10-24	2012-10-24	7.6	35	106757.6	0.06	0.299	17B	КП 19	Хаузак
2016-11-10	2012-11-10	7.4	28	110860.4	0	0.078	17B	КП 19	Хаузак
2016-11-11	2012-11-11	7.9	28.6	108324.2	0.689	0.072	17B	КП 19	Хаузак
2016-11-22	2012-11-22	7.6	44	109459.5	0.2	0.358	17B	КП 19	Хаузак
2016-11-23	2012-11-23	7.6	52	103693.1	0.303	0.342	17B	КП 19	Хаузак
2016-11-24	2012-11-24	7.7	52	101684.9	0.325	0.319	17B	КП 19	Хаузак
2016-12-02	2012-12-02	6.6	37.2	137192.8	1.061	0.835	17B	КП 19	Хаузак
2016-12-03	2012-12-03	6.6	35.9	137419.2	0.657	0.808	17B	КП 19	Хаузак
2016-12-23	2012-12-23	6.6	56	123405.9	0.296	0.659	17B	КП 19	Хаузак
2017-01-18	2013-01-18	6.6	57	124099.9	0	0	17B	КП 19	Хаузак
2017-01-19	2013-01-19	6.5	56	128621.3	0.017	0.095	17B	КП 19	Хаузак
2017-02-01	2013-02-01	6.2	36.3	132149.6	0.341	0.53	17B	КП 19	Хаузак
2017-02-02	2013-02-02	6.2	32.1	132987	0.371	0.685	17B	КП 19	Хаузак
2017-02-03	2013-02-03	6.4	31.3	130048.2	0.374	0.651	17B	КП 19	Хаузак
2017-02-15	2013-02-15	6.4	27.4	126104.8	0.439	0.404	17B	КП 19	Хаузак
2017-02-16	2013-02-16	6.4	26.6	125330.3	0.447	0.645	17B	КП 19	Хаузак
2017-03-02	2013-03-02	6.3	28.2	126043	0.461	0.686	17B	КП 19	Хаузак
2017-03-03	2013-03-03	6.3	27.7	126630.3	0.483	0.781	17B	КП 19	Хаузак
2017-03-16	2013-03-16	6.4	59	122965	0.415	0.701	17B	КП 19	Хаузак
2017-03-17	2013-03-17	6.3	59	123732	0.463	0.125	17B	КП 19	Хаузак
2017-03-31	2013-03-31	6.5	29.1	117950.6	0.353	0.527	17B	КП 19	Хаузак
2017-04-01	2013-04-01	6.4	27.6	118660.5	0.41	0.682	17B	КП 19	Хаузак
2017-04-02	2013-04-02	6.4	28.1	120229.8	0.424	0.761	17B	КП 19	Хаузак
2017-04-10	2013-04-10	6.3	33	124660.3	0.338	0.571	17B	КП 19	Хаузак
2017-04-11	2013-04-11	6.3	33.4	125250.3	0.361	0.748	17B	КП 19	Хаузак
2017-04-12	2013-04-12	6.3	34	124393.2	0.363	0.741	17B	КП 19	Хаузак
2017-04-25	2013-04-25	6.4	33.5	117691.6	0.278	0.378	17B	КП 19	Хаузак
2017-04-26	2013-04-26	6.4	58	118156.7	0.356	0.405	17B	КП 19	Хаузак
2017-05-07	2013-05-07	6.4	58	116777	0.228	0.075	17B	КП 19	Хаузак
2017-05-08	2013-05-08	6.7	56	114877	0.29	0.125	17B	КП 19	Хаузак
2017-05-09	2013-05-09	6.6	56	115154	0.307	0.197	17B	КП 19	Хаузак
2017-05-19	2013-05-19	6.6	35.6	115050.1	0.312	0.601	17B	КП 19	Хаузак
2017-05-20	2013-05-20	6.5	36.5	116977.5	0.295	0.724	17B	КП 19	Хаузак
2017-05-21	2013-05-21	6.5	34.1	117279.1	0.325	0.746	17B	КП 19	Хаузак
2017-06-04	2013-06-04	6.3	41.1	120157.2	0.211	0.128	17B	КП 19	Хаузак
2017-06-05	2013-06-05	6.4	40.7	122577.6	0.31	0.253	17B	КП 19	Хаузак
2017-06-06	2013-06-06	6.4	40.5	122645.7	0.558	1.043	17B	КП 19	Хаузак
2017-06-16	2013-06-16	6.6	37.5	114523.4	0.149	0.425	17B	КП 19	Хаузак
2017-06-17	2013-06-17	6.6	37.3	114967.5	0.251	0.565	17B	КП 19	Хаузак
2017-07-01	2013-07-01	7	55	111409	0.078	1.4	17B	КП 19	Хаузак
2017-07-02	2013-07-02	6.6	55	115134	0.206	0.818	17B	КП 19	Хаузак
2017-07-13	2013-07-13	6.5	41.8	117217.7	0.252	0.685	17B	КП 19	Хаузак
2017-07-14	2013-07-14	6.6	40.8	115294.3	0.264	0.619	17B	КП 19	Хаузак
2017-07-25	2013-07-25	6.6	41.6	108993.8	0.269	0.368	17B	КП 19	Хаузак
2017-07-26	2013-07-26	6.6	42.2	109462.1	0.253	0.527	17B	КП 19	Хаузак
2017-07-27	2013-07-27	6.6	42.4	109926.6	0.253	0.611	17B	КП 19	Хаузак
2017-08-09	2013-08-09	6.5	42	108621.1	0.613	0.473	17B	КП 19	Хаузак
2017-08-10	2013-08-10	6.5	41.1	109704.6	0.246	0.696	17B	КП 19	Хаузак
2017-08-11	2013-08-11	6.6	41.5	109619.7	0.262	0.647	17B	КП 19	Хаузак
2017-08-22	2013-08-22	6.4	41.4	114064.4	0.23	0.646	17B	КП 19	Хаузак
2017-08-23	2013-08-23	6.4	41.5	113954.3	0.229	0.662	17B	КП 19	Хаузак
2017-08-24	2013-08-24	6.5	55	113953	0.224	0.651	17B	КП 19	Хаузак
2017-09-01	2013-09-01	6.3	57	116645	0.086	0.394	17B	КП 19	Хаузак
2017-09-02	2013-09-02	6.3	57	117503	0.235	0.588	17B	КП 19	Хаузак
2017-09-21	2013-09-21	6.5	38.9	113289	0.228	0.512	17B	КП 19	Хаузак
2017-09-23	2013-09-23	6.6	39.2	35878.8	0.058	0.435	17B	КП 19	Хаузак
2017-10-02	2013-10-02	6.7	38.6	105234	0.18	0.465	17B	КП 19	Хаузак
2017-10-03	2013-10-03	6.7	40.1	106448.5	0.245	0.534	17B	КП 19	Хаузак
2017-10-04	2013-10-04	6.7	40.2	106158.1	0.247	0.538	17B	КП 19	Хаузак
2017-10-18	2013-10-18	6.3	37.8	110541.6	0.23	0.381	17B	КП 19	Хаузак
2017-10-19	2013-10-19	6.4	56	110123	0.253	0.496	17B	КП 19	Хаузак
2017-11-01	2013-11-01	6.5	52	105899	0.254	0.503	17B	КП 19	Хаузак
2017-11-02	2013-11-02	6.5	33.8	106925.6	0.279	0.621	17B	КП 19	Хаузак
2017-11-18	2013-11-18	6.8	30.5	98487.4	1.197	0	17B	КП 19	Хаузак
2017-11-19	2013-11-19	6.7	30.3	99156.2	1.498	0.008	17B	КП 19	Хаузак
2017-12-01	2013-12-01	6.6	54	97369.2	0.361	0.154	17B	КП 19	Хаузак
2017-12-13	2013-12-13	6.4	54	110366	0.272	0.528	17B	КП 19	Хаузак
2017-12-14	2013-12-14	6.4	54	108049	0.29	0.552	17B	КП 19	Хаузак
2017-12-15	2013-12-15	6.4	54	107216	0.301	0.606	17B	КП 19	Хаузак
2017-12-27	2013-12-27	6.4	53	102982	0.31	0.605	17B	КП 19	Хаузак
2017-12-28	2013-12-28	6.4	52	101795	0.317	0.708	17B	КП 19	Хаузак
2017-12-29	2013-12-29	6.4	52	102020	0.328	0.701	17B	КП 19	Хаузак
2018-01-09	2014-01-09	6.7	51	84886	0.288	0.451	17B	КП 19	Хаузак
2018-01-22	2014-01-22	6.7	50	87848	0.29	0.11	17B	КП 19	Хаузак
2018-01-23	2014-01-23	6.8	51	91140	0.307	0.174	17B	КП 19	Хаузак
2018-01-24	2014-01-24	6.8	50	91525	0.303	0.148	17B	КП 19	Хаузак
2018-01-25	2014-01-25	6.7	53	90199.7	0.316	0.171	17B	КП 19	Хаузак
2018-01-26	2014-01-26	6.7	51	90409.2	0.314	0.176	17B	КП 19	Хаузак
2018-02-16	2014-02-16	6.7	39.6	77000	0.326	0.27	17B	КП 19	Хаузак
2018-02-25	2014-02-25	6.6	40	88904	0.386	0.697	17B	КП 19	Хаузак
2018-02-26	2014-02-26	6.5	40	84610	0.421	0.766	17B	КП 19	Хаузак
2018-02-27	2014-02-27	6.5	40	85262	0.393	0.668	17B	КП 19	Хаузак
2018-03-02	2014-03-02	7.2	40	78662	0.799	0.298	17B	КП 19	Хаузак
2018-03-11	2014-03-11	6.7	40	85559.3	0	0	17B	КП 19	Хаузак
2018-03-12	2014-03-12	6.7	40	85929.9	0	0	17B	КП 19	Хаузак
2018-03-23	2014-03-23	6.7	54	76305	0.322	0.421	17B	КП 19	Хаузак
2018-03-24	2014-03-24	6.7	54	72432	0.383	0.533	17B	КП 19	Хаузак
2018-04-04	2014-04-04	6.7	53	67976	0.372	0.384	17B	КП 19	Хаузак
2018-04-05	2014-04-05	6.7	53	86500	0.3	0.218	17B	КП 19	Хаузак
2018-04-06	2014-04-06	6.8	53	85700	0.355	0.428	17B	КП 19	Хаузак
2018-04-17	2014-04-17	6.3	52	101200	0.276	0.5	17B	КП 19	Хаузак
2018-04-18	2014-04-18	6.3	53	100600	0.217	0.65	17B	КП 19	Хаузак
2018-04-22	2014-04-22	6.4	53	95961	0.237	0.502	17B	КП 19	Хаузак
2018-04-28	2014-04-28	6.4	56	92666	0.334	0.161	17B	КП 19	Хаузак
2018-04-29	2014-04-29	6.4	65	92841	0.316	0.348	17B	КП 19	Хаузак
2018-05-10	2014-05-10	6.4	54	91614.8	0.192	0.251	17B	КП 19	Хаузак
2018-05-11	2014-05-11	6.5	54	92004.3	0.238	0.458	17B	КП 19	Хаузак
2018-05-12	2014-05-12	6.5	55	92337.8	0.242	0.617	17B	КП 19	Хаузак
2018-05-22	2014-05-22	6.6	54	88650	0.253	0.273	17B	КП 19	Хаузак
2018-05-23	2014-05-23	6.6	54	89078	0.259	0.501	17B	КП 19	Хаузак
2018-06-02	2014-06-02	6.6	54	87063	0.168	0.25	17B	КП 19	Хаузак
2018-06-03	2014-06-03	6.5	54	88500	0.165	0.481	17B	КП 19	Хаузак
2018-06-04	2014-06-04	6.6	55	88300	0.16	0.474	17B	КП 19	Хаузак
2018-06-14	2014-06-14	6.6	55	88184	0.162	0.224	17B	КП 19	Хаузак
2018-06-15	2014-06-15	6.6	54	88365	0.158	0.371	17B	КП 19	Хаузак
2018-06-16	2014-06-16	6.6	54	87869	0.179	0.438	17B	КП 19	Хаузак
2018-06-26	2014-06-26	6.6	55	89806	0.061	0.434	17B	КП 19	Хаузак
2018-06-28	2014-06-28	6.5	54	92041.4	0	0	17B	КП 19	Хаузак
2018-07-06	2014-07-06	6.5	55	91448.3	0.188	0.274	17B	КП 19	Хаузак
2018-07-07	2014-07-07	6.4	58	90975.5	0.207	0.484	17B	КП 19	Хаузак
2018-07-08	2014-07-08	6.5	58	90410	0.195	0.48	17B	КП 19	Хаузак
2018-07-19	2014-07-19	6.5	57	87771	0.127	0.162	17B	КП 19	Хаузак
2018-07-20	2014-07-20	6.5	57	88056	0.21	0.414	17B	КП 19	Хаузак
2018-07-31	2014-07-31	6.5	56	86965	0.06	0.348	17B	КП 19	Хаузак
2018-08-01	2014-08-01	6.5	58	86800	0.164	0.562	17B	КП 19	Хаузак
2018-08-02	2014-08-02	6.5	57	86800	0.177	0.557	17B	КП 19	Хаузак
2018-08-17	2014-08-17	6.3	55	93744	0.239	0.138	17B	КП 19	Хаузак
2018-08-18	2014-08-18	6.3	58	93769	0.289	0.509	17B	КП 19	Хаузак
2018-08-30	2014-08-30	6.5	58	84178.3	0.152	0.413	17B	КП 19	Хаузак
2018-08-31	2014-08-31	6.5	54	84278.5	0.138	0.473	17B	КП 19	Хаузак
2018-09-01	2014-09-01	6.5	54	84317	0.132	0.502	17B	КП 19	Хаузак
2018-09-13	2014-09-13	6.6	50	88144	0.33	0.265	17B	КП 19	Хаузак
2018-09-14	2014-09-14	6.6	50	87211	0.262	0.294	17B	КП 19	Хаузак
2018-09-28	2014-09-28	6.4	51	92010	0.113	0.277	17B	КП 19	Хаузак
2018-09-29	2014-09-29	6.5	51	91503	0.212	0.357	17B	КП 19	Хаузак
2018-10-10	2014-10-10	6.5	50	75410	0.124	0	17B	КП 19	Хаузак
2018-10-11	2014-10-11	6.7	51	77021	0.217	0.303	17B	КП 19	Хаузак
2018-10-23	2014-10-23	6.6	50	74800	0.256	0.044	17B	КП 19	Хаузак
2018-10-24	2014-10-24	6.5	51	75900	0.382	0.171	17B	КП 19	Хаузак
2018-11-08	2014-11-08	6.2	50	86931	0.312	0.206	17B	КП 19	Хаузак
2018-11-09	2014-11-09	6.2	50	86542	0.299	0.802	17B	КП 19	Хаузак
2018-11-19	2014-11-19	4.8	57	125100	0.343	0.86	17B	КП 19	Хаузак
2018-12-02	2014-12-02	4.9	55	126710	0.246	1.845	17B	КП 19	Хаузак
2018-12-03	2014-12-03	4.9	56	122300	0.144	0.992	17B	КП 19	Хаузак
2018-12-04	2014-12-04	4.8	55	121540	0.168	0.858	17B	КП 19	Хаузак
2018-12-26	2014-12-26	4.7	57	117050	0.168	0.671	17B	КП 19	Хаузак
2019-01-05	2015-01-05	4.4	57	117664	0.473	0.687	17B	КП 19	Хаузак
2019-01-06	2015-01-06	4.5	57	117804	0.399	0.799	17B	КП 19	Хаузак
2019-01-30	2015-01-30	4.2	57	121938	0.322	0.913	17B	КП 19	Хаузак
2019-01-31	2015-01-31	4.2	57	122784	0.351	1.026	17B	КП 19	Хаузак
2019-02-04	2015-02-04	4.2	57	123000	0.288	0.806	17B	КП 19	Хаузак
2019-02-05	2015-02-05	4.2	57	122950	0.315	0.941	17B	КП 19	Хаузак
2019-02-08	2015-02-08	4.1	57	128820	0.655	0.726	17B	КП 19	Хаузак
2019-02-12	2015-02-12	3.9	57	127410	0.328	0.967	17B	КП 19	Хаузак
2019-02-19	2015-02-19	4	57	131850	0.231	1.053	17B	КП 19	Хаузак
2019-02-23	2015-02-23	3.9	58	127295	0.305	0.601	17B	КП 19	Хаузак
2019-02-24	2015-02-24	3.8	57	127290	0.27	0.61	17B	КП 19	Хаузак
2019-02-27	2015-02-27	3.7	56	127900	0.338	1.093	17B	КП 19	Хаузак
2019-02-28	2015-02-28	3.7	58	128625	0.566	1.175	17B	КП 19	Хаузак
2019-03-04	2015-03-04	3.7	58	129474	0.332	0.884	17B	КП 19	Хаузак
2019-03-07	2015-03-07	3.7	57	129940	0.401	1.334	17B	КП 19	Хаузак
2019-03-08	2015-03-08	3.7	57	129710	0.465	1.173	17B	КП 19	Хаузак
2019-03-14	2015-03-14	3.6	58	130900	0.294	1.005	17B	КП 19	Хаузак
2019-03-15	2015-03-15	3.7	57	130020	0.066	1.233	17B	КП 19	Хаузак
2019-03-16	2015-03-16	3.7	58	131220	0.822	1.097	17B	КП 19	Хаузак
2019-03-17	2015-03-17	3.7	58	131810	0.339	1.003	17B	КП 19	Хаузак
2019-03-24	2015-03-24	3.6	58	128680	0.342	1.183	17B	КП 19	Хаузак
2019-03-25	2015-03-25	3.7	58	128144	0.367	1.156	17B	КП 19	Хаузак
2019-03-26	2015-03-26	3.6	58	128020	0.372	1.159	17B	КП 19	Хаузак
2019-04-02	2015-04-02	3.6	58	128193	0.2	1.22	17B	КП 19	Хаузак
2019-04-11	2015-04-11	3.7	60	128150	0.322	0.999	17B	КП 19	Хаузак
2019-04-12	2015-04-12	3.7	59	128053	0.318	1.032	17B	КП 19	Хаузак
2019-04-14	2015-04-14	3.7	50	139200	0.441	1.247	17B	КП 19	Хаузак
2019-04-16	2015-04-16	3.7	61	129500	0.492	0.847	17B	КП 19	Хаузак
2019-04-22	2015-04-22	3.7	60	125771	0.41	0.577	17B	КП 19	Хаузак
2019-04-23	2015-04-23	3.6	60	126662	0.339	0.646	17B	КП 19	Хаузак
2019-04-24	2015-04-24	3.6	60	126740	0.342	0.685	17B	КП 19	Хаузак
2019-05-01	2015-05-01	3.5	58	125805	0.297	1.008	17B	КП 19	Хаузак
2019-05-02	2015-05-02	3.5	58	124850	0.282	1.059	17B	КП 19	Хаузак
2019-05-09	2015-05-09	4.3	57	111780	0.268	0.633	17B	КП 19	Хаузак
2019-05-10	2015-05-10	4.2	57	112990	0.25	0.813	17B	КП 19	Хаузак
2019-05-17	2015-05-17	4.4	57	110170	0.282	0.846	17B	КП 19	Хаузак
2019-05-18	2015-05-18	4.4	57	110310	0.252	0.835	17B	КП 19	Хаузак
2019-05-19	2015-05-19	4.4	56	110350	0.261	0.843	17B	КП 19	Хаузак
2019-05-28	2015-05-28	4.2	58	112000	0.065	0.589	17B	КП 19	Хаузак
2019-05-29	2015-05-29	4.2	58	112051	0.1	0.791	17B	КП 19	Хаузак
2019-06-04	2015-06-04	4.3	58	104050	0.199	0.239	17B	КП 19	Хаузак
2019-06-15	2015-06-15	5.6	52	76037	0.185	0	17B	КП 19	Хаузак
2019-06-16	2015-06-16	5.6	52	76210	0.221	0.024	17B	КП 19	Хаузак
2019-06-17	2015-06-17	5.6	52	75381	0.091	0.576	17B	КП 19	Хаузак
2019-06-18	2015-06-18	5.8	50	73785	0.075	0.471	17B	КП 19	Хаузак
2019-06-24	2015-06-24	5.9	51	52702	0	0	17B	КП 19	Хаузак
2019-06-25	2015-06-25	6.1	49	54400	0.28	0.009	17B	КП 19	Хаузак
2019-06-26	2015-06-26	6.1	49	54714	0.424	0.011	17B	КП 19	Хаузак
2019-07-03	2015-07-03	6.1	50	81990	0	0.504	17B	КП 19	Хаузак
2019-07-04	2015-07-04	6.1	50	83440	0.125	0.718	17B	КП 19	Хаузак
2019-07-11	2015-07-11	5.9	58	67710	0	0	17B	КП 19	Хаузак
2019-07-12	2015-07-12	6	58	69446	0.145	0.696	17B	КП 19	Хаузак
2019-07-19	2015-07-19	5.9	49	64500	0.077	0.166	17B	КП 19	Хаузак
2019-07-20	2015-07-20	6	50	66800	0.132	0.5	17B	КП 19	Хаузак
2019-08-01	2015-08-01	6.3	50	24566	0	0	17B	КП 19	Хаузак
2019-08-16	2015-08-16	5.8	48	85520	0.109	0	17B	КП 19	Хаузак
2019-08-17	2015-08-17	5.8	48	91200	0.118	0.01	17B	КП 19	Хаузак
2019-08-18	2015-08-18	5.6	50	93257	0	0.005	17B	КП 19	Хаузак
2019-08-19	2015-08-19	5.6	51	92720	0	0.004	17B	КП 19	Хаузак
2019-08-28	2015-08-28	5.5	38	20190	0	0	17B	КП 19	Хаузак
2019-08-29	2015-08-29	5.5	38	20536	0	0	17B	КП 19	Хаузак
2019-08-30	2015-08-30	5.5	36	20792	0	0	17B	КП 19	Хаузак
2019-09-09	2015-09-09	5.9	40	72369	0.16	0.015	17B	КП 19	Хаузак
2019-09-10	2015-09-10	5.9	40	71466	0.256	0.025	17B	КП 19	Хаузак
2019-09-11	2015-09-11	5.9	41	70221	0.284	0.029	17B	КП 19	Хаузак
2019-09-16	2015-09-16	6	46	61000	0	0	17B	КП 19	Хаузак
2019-09-18	2015-09-18	6.1	47	79700	0.226	0.466	17B	КП 19	Хаузак
2019-09-26	2015-09-26	5.9	47	96366	0.444	0.6	17B	КП 19	Хаузак
2019-09-27	2015-09-27	5.7	47	88772	0.125	0.4	17B	КП 19	Хаузак
2019-10-04	2015-10-04	4.8	52	102837	0.328	0.175	17B	КП 19	Хаузак
2019-10-05	2015-10-05	4.7	52	101164	0.28	0.143	17B	КП 19	Хаузак
2019-10-11	2015-10-11	4.9	52	99436	0.235	0.174	17B	КП 19	Хаузак
2019-10-16	2015-10-16	4.8	52	100217	0.19	0.103	17B	КП 19	Хаузак
2019-10-20	2015-10-20	4.8	52	100380	0.213	0.116	17B	КП 19	Хаузак
2019-10-24	2015-10-24	4.7	52	104800	0.228	0.162	17B	КП 19	Хаузак
2019-10-29	2015-10-29	4.7	52	98180	0.196	0.08	17B	КП 19	Хаузак
2019-11-04	2015-11-04	5.7	49	111400	0.296	0.19	17B	КП 19	Хаузак
2019-11-05	2015-11-05	4.9	50	107750	0.256	0.059	17B	КП 19	Хаузак
2019-11-06	2015-11-06	4.8	51	106170	0.273	0.1	17B	КП 19	Хаузак
2019-11-15	2015-11-15	4.4	55	110777	0.398	0.15	17B	КП 19	Хаузак
